estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
DecisionTree,0.6482889733840305,0.6929033701055548,0.7319391634980988,0.02916730246060128,,gini,,,
DecisionTree,0.6482889733840305,0.6929033701055548,0.7319391634980988,0.02916730246060128,,entropy,,,
SupportVectorMachine,0.6482889733840305,0.6929033701055548,0.7319391634980988,0.02916730246060128,100,,,,
MultilayerPerceptron,0.6501901140684411,0.6919506352768018,0.7300380228136882,0.027792344532789563,,,,tanh,"(17, 8, 17)"
MultilayerPerceptron,0.6501901140684411,0.6910022294211442,0.7319391634980988,0.028701013034370913,,,,relu,"(17, 8, 17)"
RandomForest,0.6482889733840305,0.69024177314738,0.7319391634980988,0.027413702511970863,,,100,,
SupportVectorMachine,0.6463878326996197,0.6894813168736157,0.7338403041825095,0.030891646248482903,0.1,,,,
RandomForest,0.6425855513307985,0.6871999480523228,0.7319391634980988,0.027456844392109877,,,10,,
LogisticRegression,0.6197718631178707,0.669907504274861,0.720532319391635,0.03407915497402465,1.0,,,,
LogisticRegression,0.6197718631178707,0.669907504274861,0.720532319391635,0.03407915497402465,10000.0,,,,
LinearDiscriminantAnalysis,0.6197718631178707,0.66971739020642,0.720532319391635,0.03399230389499697,,,,,
BernoulliNaiveBayes,0.6091081593927894,0.6507182487860839,0.6977186311787072,0.03383201401377771,,,,,
LogisticRegression,0.6091081593927894,0.6379802454527745,0.6806083650190115,0.026919731279780385,0.0001,,,,
K-NearestNeighbor,0.5047438330170778,0.5817313727895181,0.6368821292775665,0.035492181263605885,,,,,
QuadraticDiscriminantAnalysis,0.4372623574144487,0.5157693667433857,0.5741444866920152,0.037402803564664286,,,,,
